X,Y,item,pagerank,chosen
-34.260136,43.01373,topology (electrical circuits),0.00046971983717119327,0.0
1.2617613,-73.943924,ecosemiotics,4.721626463552239e-05,0.0
35.983524,48.77328,optional stopping theorem,4.721626463552239e-05,0.0
-16.417734,-40.160885,mental disorder,4.721626463552239e-05,0.0
34.360775,-4.6751456,andré-michel guerry,9.435246042868236e-05,0.0
23.541718,-41.92109,neurodevelopment,5.016162572064428e-05,0.0
-4.591903,-25.151047,indirect realism,5.016162572064428e-05,0.0
26.505806,-41.50023,evolutionary biology,5.016162572064428e-05,0.0
-36.58773,-43.713383,the crooked house,5.016162572064428e-05,0.0
38.12367,46.35815,hazard ratio,5.016162572064428e-05,0.0
0.8702708,-30.521465,implicit learning,5.016162572064428e-05,0.0
42.029152,35.52535,log-likelihood ratio,5.016162572064428e-05,0.0
-27.703186,-48.608154,visual routine,5.016162572064428e-05,0.0
-18.094976,-11.79727,ill-posedness,5.016162572064428e-05,0.0
42.18352,35.607,logistic distribution,5.016162572064428e-05,0.0
-55.069996,31.653635,linear response function,5.016162572064428e-05,0.0
9.632614,-6.0172005,integrative level,0.0012206866143193158,0.0
77.85537,-11.917042,pragmatics,4.8391646852203614e-05,0.0
9.741678,-5.956974,educational assessment,4.8391646852203614e-05,0.0
34.78971,-20.415644,complex network,4.8391646852203614e-05,0.0
17.880781,-15.102591,thought,5.718971355210244e-05,0.0
-54.965816,31.396915,duhamel's principle,5.718971355210244e-05,0.0
66.84004,-27.180218,plain language,5.718971355210244e-05,0.0
-66.91468,-26.185127,telecine,5.718971355210244e-05,0.0
44.718815,-25.316708,smart tag (microsoft),5.718971355210244e-05,0.0
-50.755096,-36.634136,rgba color model,5.718971355210244e-05,0.0
-62.72531,8.733941,covariance and correlation,5.718971355210244e-05,0.0
-46.42082,-52.908337,lethologica,5.718971355210244e-05,0.0
-14.810818,70.76175,quantitative structure-activity relationship,9.020142901489265e-05,0.0
-3.9481516,-62.284126,feldenkrais method,5.718971355210244e-05,0.0
87.5933,41.559223,theories of poverty,5.718971355210244e-05,0.0
88.065575,41.488,feminization of poverty,5.718971355210244e-05,0.0
85.24877,38.14088,abuse,5.718971355210244e-05,0.0
40.801296,-8.007366,comparison of open source configuration management software,5.042745743811881e-05,0.0
0.46069765,-38.124413,copycat (software),5.042745743811881e-05,0.0
-3.5789125,50.687965,richardson extrapolation,7.649832723028601e-05,0.0
-8.609408,-54.982563,intertrial priming,5.042745743811881e-05,0.0
2.2264373,-76.92508,gaianism,5.042745743811881e-05,0.0
68.8746,45.815475,wu wei,5.042745743811881e-05,0.0
-3.3452837,51.0031,secant method,5.042745743811881e-05,0.0
35.907166,16.5578,big data maturity model,5.042745743811881e-05,0.0
-28.21566,-14.293206,holographic universe,5.042745743811881e-05,0.0
-8.48183,-22.676094,cartesian doubt,5.042745743811881e-05,0.0
27.490108,-16.495258,five whys,5.042745743811881e-05,0.0
8.717521,36.175404,jmodelica.org,5.042745743811881e-05,0.0
-27.335215,-11.48675,digital architect,5.020580762268521e-05,0.0
14.916401,62.558292,von neumann entropy,5.020580762268521e-05,0.0
-7.875233,28.045065,regularized least squares,7.9984216291542e-05,0.0
44.343258,-6.612886,metadata standards,7.9984216291542e-05,0.0
-30.600538,-16.09944,smart shoe,5.292289893939892e-05,0.0
-0.9141983,-48.577812,principle of locality,5.292289893939892e-05,0.0
-14.106636,-66.79663,affect control theory,5.292289893939892e-05,0.0
-3.4035554,-62.868935,julian jaynes,5.292289893939892e-05,0.0
5.461498,-60.30628,digital empathy,5.292289893939892e-05,0.0
25.282724,30.762892,validity scale,5.292289893939892e-05,0.0
-82.2325,19.152636,discrete mathematics,5.292289893939892e-05,0.0
8.725309,-3.656726,swot analysis,5.691955713103064e-05,0.0
71.601715,-37.967564,non-native speech database,5.691955713103064e-05,0.0
-4.2432213,-61.806618,self-consciousness,5.691955713103064e-05,0.0
3.8704135,-25.683855,ego death,5.691955713103064e-05,0.0
51.795105,19.33308,law of excluded middle,5.691955713103064e-05,0.0
63.89522,22.096123,main contention,5.691955713103064e-05,0.0
6.801272,-26.013205,paul mckenna,5.691955713103064e-05,0.0
-58.995888,12.777653,television standards conversion,9.50672157077286e-05,0.0
3.8766081,-25.623808,inscape (visual art),5.4573219075972214e-05,0.0
-4.0926046,-62.37509,autonomic computing,5.4573219075972214e-05,0.0
-17.479767,31.298319,hardwarex,8.890802201849693e-05,0.0
3.8623857,-25.667063,reincarnation,5.4573219075972214e-05,0.0
20.459486,-17.177347,creative problem-solving,5.001271999471766e-05,0.0
53.117733,37.167843,function composition,8.074841328249047e-05,0.0
34.347954,-4.63463,trulia,5.001271999471766e-05,0.0
57.696476,12.917489,free variables and bound variables,7.979112866357446e-05,0.0
-0.9050747,-54.364452,science,5.001271999471766e-05,0.0
-22.827917,30.178091,makerbot industries,5.001271999471766e-05,0.0
52.961937,-48.84821,document management,5.001271999471766e-05,0.0
36.28721,-4.255924,sequal framework,0.00011146879204727076,0.0
0.4598434,70.32972,arm big.little,6.08986305900658e-05,0.0
73.740234,10.605634,large cardinal property,5.434627645072543e-05,0.0
8.919338,-39.398735,usage-based models of language,9.24939350274234e-05,0.0
68.22432,-1.5330418,amazon alexa,5.434627645072543e-05,0.0
42.662266,-7.4175124,style guide,5.434627645072543e-05,0.0
57.64735,43.59563,fan-in,5.587427976017328e-05,0.0
-75.242386,-17.796257,national lidar dataset,5.587427976017328e-05,0.0
-11.102845,-46.382343,topology,9.021415549741331e-05,0.0
18.695143,-36.130474,twitterbot,5.587427976017328e-05,0.0
-54.272533,50.232834,michael faraday,5.587427976017328e-05,0.0
-54.192776,51.17716,oliver heaviside,5.587427976017328e-05,0.0
72.114174,-8.982215,fixed point combinator,9.021415549741331e-05,0.0
32.063908,8.524291,online video analytics,5.587427976017328e-05,0.0
15.014896,29.672827,pairwise independence,5.587427976017328e-05,0.0
-63.03907,8.300072,intraclass correlation,5.587427976017328e-05,0.0
15.131291,29.69803,balance of probabilities,5.587427976017328e-05,0.0
73.94514,11.302574,reductio ad absurdum,5.587427976017328e-05,0.0
32.633827,23.146116,optimal maintenance,5.587427976017328e-05,0.0
18.300117,50.86266,autoassociative memory,5.587427976017328e-05,0.0
83.11217,0.8599391,online transaction processing,5.587427976017328e-05,0.0
-25.7207,39.007706,analog circuit,5.587427976017328e-05,0.0
-53.625965,50.194283,laser,5.587427976017328e-05,0.0
-62.215744,8.071296,lift (data mining),5.587427976017328e-05,0.0
19.623196,49.988285,annni model,5.587427976017328e-05,0.0
33.60023,8.222263,web traffic generation model,5.587427976017328e-05,0.0
-74.78685,-17.62295,ground truth,5.587427976017328e-05,0.0
-56.617214,15.996089,noise spectral density,5.587427976017328e-05,0.0
71.2115,40.208256,nineteen eighty-four,5.587427976017328e-05,0.0
-18.62523,-10.498272,bifurcation theory,5.587427976017328e-05,0.0
43.761387,8.100094,example-based machine translation,5.587427976017328e-05,0.0
68.83594,45.754017,not even wrong,5.587427976017328e-05,0.0
51.837814,20.31452,show election,5.673902172324424e-05,0.0
46.34534,22.108866,expert system,5.673902172324424e-05,0.0
51.861584,19.176062,straw man,5.673902172324424e-05,0.0
-10.796966,20.92807,extrapolation domain analysis,8.651743039210105e-05,0.0
-54.285496,34.659435,circle of confusion,8.48436864848656e-05,0.0
-18.059425,-29.320436,neural substrate,5.673902172324424e-05,0.0
23.878365,71.61285,computational science,5.673902172324424e-05,0.0
54.158115,38.298725,computational problem,5.673902172324424e-05,0.0
51.186657,19.918106,rogerian argument,5.673902172324424e-05,0.0
51.213295,19.807535,lewis' trilemma,5.673902172324424e-05,0.0
15.000694,29.703129,probability density function,5.673902172324424e-05,0.0
-11.059067,-21.24908,virtual reality simulator,5.673902172324424e-05,0.0
80.14274,43.94347,latching relay,5.673902172324424e-05,0.0
82.51231,36.62617,timelike,5.673902172324424e-05,0.0
61.13281,-27.433456,michael halliday,5.673902172324424e-05,0.0
61.13474,-27.435186,mary j. schleppegrell,8.747471501101707e-05,0.0
21.050556,3.3046873,decision-making,5.673902172324424e-05,0.0
21.050236,3.3197691,decision-making paradox,5.673902172324424e-05,0.0
22.585808,13.201819,linguistics and the book of mormon,6.247914901605732e-05,0.0
-1.6586798,-43.639088,philosophy of self,6.247914901605732e-05,0.0
-10.900242,-46.21536,fiduciary marker,6.247914901605732e-05,0.0
16.064594,-52.412346,communicative disorders assistant,6.247914901605732e-05,0.0
28.54558,9.843643,predictive engineering analytics,6.247914901605732e-05,0.0
17.57629,-51.620018,stylistics (linguistics),6.247914901605732e-05,0.0
-24.180622,13.382983,learning vector quantization,5.573145102406834e-05,0.0
-54.457077,-12.307623,beetlecam,5.573145102406834e-05,0.0
-38.579865,28.27811,laplace distribution,5.573145102406834e-05,0.0
-34.201077,22.152304,optics algorithm,5.573145102406834e-05,0.0
51.11016,-58.657154,les lieux de mémoire,5.573145102406834e-05,0.0
17.381315,81.93388,peripheral dma controller,5.573145102406834e-05,0.0
-34.578777,-49.27347,figure–ground (perception),9.4137926871487e-05,0.0
-52.50989,14.644535,tremor,5.5929840333399965e-05,0.0
9.482725,83.37144,harvard architecture,5.5929840333399965e-05,0.0
-29.837233,2.597671,automotive navigation system,5.5929840333399965e-05,0.0
25.349314,-60.654446,unconference,5.447899038660815e-05,0.0
15.679209,82.71188,blitter,5.447899038660815e-05,0.0
-35.870914,-41.222126,microbarom,5.447899038660815e-05,0.0
27.107279,-66.28321,organizational memory system,5.447899038660815e-05,0.0
-40.933315,14.254505,gradient,5.447899038660815e-05,0.0
50.264786,-70.663795,libraries and librarians in fiction,5.447899038660815e-05,0.0
38.89079,-1.5081899,systems development life cycle,5.447899038660815e-05,0.0
-35.758728,-41.127956,helmholtz resonance,5.447899038660815e-05,0.0
-5.333615,76.2492,x86 instruction listings,5.447899038660815e-05,0.0
14.805819,-77.56856,symbolic capital,5.447899038660815e-05,0.0
20.046932,-4.225913,progress in artificial intelligence,5.447899038660815e-05,0.0
11.610994,83.28143,fata (hard drive),5.447899038660815e-05,0.0
18.400923,47.71066,constraint composite graph,5.447899038660815e-05,0.0
-69.95015,-55.298912,retina,5.447899038660815e-05,0.0
-59.60434,-12.948081,claytronics,5.447899038660815e-05,0.0
28.061007,-6.4474564,qualitative research in criminology,5.447899038660815e-05,0.0
35.77361,16.414415,big memory,5.447899038660815e-05,0.0
-71.807526,-51.95626,human skin color,5.447899038660815e-05,0.0
-26.286465,50.15608,software development,5.447899038660815e-05,0.0
33.181194,77.308334,computer-aided proof,5.1863240223221335e-05,0.0
38.438103,-68.02554,a/b testing,7.913596275768409e-05,0.0
-26.50851,49.21325,computer network,5.1863240223221335e-05,0.0
-36.300797,-31.194931,temporal light artefacts,5.1863240223221335e-05,0.0
-22.578245,75.612045,bullet (software),5.1863240223221335e-05,0.0
52.3804,-56.703938,trustworthy repositories audit & certification,8.560888652125224e-05,0.0
-13.751801,-88.10102,electronic organizer,5.1863240223221335e-05,0.0
50.24724,-71.57671,green library,5.621599663138411e-05,0.0
-32.36883,-21.092995,eudranet,5.621599663138411e-05,0.0
-5.303669,89.23358,power architecture platform reference,5.621599663138411e-05,0.0
-59.0443,-6.5984025,cinematic techniques,0.0002163753361346667,0.0
-21.70552,-27.340916,thetahealing,0.0005662669191135447,0.0
-24.448795,8.485513,image quantization,0.00017654586391131825,0.0
33.436096,-55.972046,social organization,0.00035067097443537893,0.0
2.212302,-77.75823,anthropogenic metabolism,8.421091828721138e-05,0.0
23.84296,-18.504068,low-information rationality,0.00042640174534284677,0.0
2.0466077,-77.177864,scale (analytical tool),5.5671023062679265e-05,0.0
-19.148836,4.2990284,robot-assisted surgery,5.5671023062679265e-05,0.0
-18.81124,-25.148584,complex systems,5.5671023062679265e-05,0.0
16.24224,76.22376,select (unix),5.5671023062679265e-05,0.0
-14.582806,-59.23431,niko tinbergen,9.000582600520399e-05,0.0
-69.93358,31.448072,acoustic metamaterials,5.5671023062679265e-05,0.0
37.562347,-32.445454,fake news website,5.5671023062679265e-05,0.0
10.353555,5.2287807,univariate analysis,5.5671023062679265e-05,0.0
10.45114,5.1063795,rv coefficient,5.5671023062679265e-05,0.0
15.817601,61.042076,adiabatic quantum computation,5.5671023062679265e-05,0.0
-69.309265,32.201904,david r. smith (physicist),5.5671023062679265e-05,0.0
-68.80942,31.705341,vladimir shalaev,5.5671023062679265e-05,0.0
27.826658,-67.001236,information technology management,5.5671023062679265e-05,0.0
15.796232,20.42266,detection theory,5.5671023062679265e-05,0.0
32.52007,70.91023,language primitive,5.5671023062679265e-05,0.0
23.953175,-5.592331,donotpay,5.5671023062679265e-05,0.0
18.7818,81.15482,gcos (operating system),5.5671023062679265e-05,0.0
-91.928986,2.2637177,benny sudakov,5.5671023062679265e-05,0.0
38.90998,-1.6772568,software development effort estimation,5.5671023062679265e-05,0.0
-67.30023,-47.01053,optometric extension program,5.5671023062679265e-05,0.0
17.38233,86.69805,input/output base address,5.185816742850604e-05,0.0
44.3562,35.253326,multiple discovery,5.185816742850604e-05,0.0
-32.078865,1.8567097,stanley (vehicle),5.185816742850604e-05,0.0
-14.145275,64.60215,videotoolbox,5.185816742850604e-05,0.0
14.628239,-78.06905,veblen good,8.659712558955544e-05,0.0
-57.821125,-57.924328,saccadic masking,7.700711487400262e-05,0.0
41.476547,49.975166,european medicines agency,0.00011439779805948775,0.0
-45.110115,42.586567,scalable video coding,5.056624397133381e-05,0.0
-55.096523,19.294739,schwartz space,5.056624397133381e-05,0.0
-41.44327,28.55091,tweedie distribution,5.056624397133381e-05,0.0
-41.806023,28.562532,full width at half maximum,8.122323417802889e-05,0.0
-38.603153,28.28777,stable process,8.122323417802889e-05,0.0
-14.259812,-66.65219,affect measures,5.056624397133381e-05,0.0
-5.156577,-8.699079,3d xpoint,5.056624397133381e-05,0.0
-55.52778,19.013794,generalized fourier series,8.919160857697668e-05,0.0
43.7671,10.857397,marcus hutter,5.2075517425076234e-05,0.0
4.64816,34.95558,covariance intersection,8.919160857697668e-05,0.0
-31.19787,-53.232628,james j. gibson,5.2075517425076234e-05,0.0
-4.753495,28.136635,seismic inversion,0.0003470892099268053,0.0
32.648296,71.71254,numerical stability,5.2075517425076234e-05,0.0
0.6593075,-10.405051,artificial brain,5.2075517425076234e-05,0.0
-29.901247,5.51845,concurrency and coordination runtime,5.2075517425076234e-05,0.0
-29.950575,5.3534255,urbi,5.2075517425076234e-05,0.0
-74.58526,-51.221737,united states eye injury registry,5.2075517425076234e-05,0.0
-74.32281,-54.717182,artificial tears,5.5311997900332475e-05,0.0
-74.3302,-53.180542,mollusc eye,5.5311997900332475e-05,0.0
19.575258,-73.275505,communal reinforcement,0.00012682887848917927,0.0
61.67398,-14.6382675,inform version history,5.069792836744018e-05,0.0
-48.407963,35.419434,lares,0.00043305464070740097,0.0
-56.40132,38.973076,heligimbal,5.069792836744018e-05,0.0
-67.8432,-47.114456,irish college of ophthalmologists,5.069792836744018e-05,0.0
26.103918,-17.76304,socratic questioning,5.069792836744018e-05,0.0
5.291527,38.49271,langevin dynamics,0.0001382391321923453,0.0
-65.781,62.438118,li-fi,8.0241593026178e-05,0.0
-49.82713,-14.270366,radon transform,4.564375418144292e-05,0.0
54.81833,30.390387,three circles model,7.218683916284052e-05,0.0
-73.013,-18.21492,revised simple biosphere model (sib-2),5.149425848030684e-05,0.0
-55.46984,38.50637,modulation transfer function,5.149425848030684e-05,0.0
-56.49632,39.0171,hyperlapse,5.149425848030684e-05,0.0
-74.88948,-17.646051,geography,5.149425848030684e-05,0.0
-57.778736,-27.805502,variations of blue,5.149425848030684e-05,0.0
-57.769684,-27.793146,semantic field,5.149425848030684e-05,0.0
34.30693,22.825981,leonid kantorovich,5.149425848030684e-05,0.0
-71.91062,-20.851486,airborne real-time cueing hyperspectral enhanced reconnaissance,5.149425848030684e-05,0.0
43.373753,-57.221035,investigative data warehouse,5.149425848030684e-05,0.0
0.10461368,-16.796164,los alamos national laboratory,8.331723331724502e-05,0.0
-0.3338826,-16.956438,air force research laboratory,8.16726056261985e-05,0.0
1.349716,-17.542046,nominal group technique,7.602795699373996e-05,0.0
54.61792,30.142511,veitch chart,7.999084733849323e-05,0.0
-30.182617,3.2196589,domestic robot,0.00014780796201659547,0.0
43.298325,-57.157993,doxing,0.0003888666712348168,0.0
-33.06134,-17.859074,heart rate monitor,0.0001450862092693259,0.0
-72.161125,44.72718,fluorescence,0.0005582367778802911,0.0
17.551529,-51.628174,:de:internetlinguistik,0.00013450326764989496,0.0
39.68517,-47.40582,open standard,5.741489105838202e-05,0.0
11.946917,11.584661,awk,5.741489105838202e-05,0.0
-10.334841,-96.05612,targeted advertising,5.741489105838202e-05,0.0
28.339489,-58.069557,configurator,5.741489105838202e-05,0.0
29.047562,0.8411605,actuarial control cycle,5.741489105838202e-05,0.0
-13.997881,-66.54761,subjective well-being,0.0006986424283730602,0.0
-21.548443,74.576096,webgl,8.185810766071644e-05,0.0
13.323798,20.222565,rényi entropy,4.699542276564329e-05,0.0
-14.56127,-56.84746,hedonic adaptation,8.185810766071644e-05,0.0
-59.458725,-59.56222,german aerospace center,0.0006140642118890275,0.0
-14.558323,-56.75629,aplysia,4.250823438971721e-05,0.0
27.363592,-6.2117414,simpson's paradox,0.0005748689893446952,0.0
54.119152,-17.962837,tangible user interface,4.250823438971721e-05,0.0
-5.9113126,35.450703,a symbolic analysis of relay and switching circuits,4.250823438971721e-05,0.0
-49.21403,-36.61805,hsv color space,4.250823438971721e-05,0.0
-59.80347,-55.210484,averted vision,4.250823438971721e-05,0.0
-48.884445,-36.884758,color scheme,4.250823438971721e-05,0.0
54.73981,6.902934,g. spencer-brown,4.250823438971721e-05,0.0
28.252901,-57.69586,content discovery platform,6.424572053028739e-05,0.0
-2.7355657,-85.49463,fringe science,4.250823438971721e-05,0.0
20.578802,-7.189381,medical algorithm,4.8354896504404545e-05,0.0
23.718136,-67.10103,flash crowd,0.00013758965527975483,0.0
31.486582,76.792534,floating point error mitigation,4.8354896504404545e-05,0.0
-57.75232,-57.792442,saccadic suppression of image displacement,9.021825211832076e-05,0.0
49.11797,-14.716437,philosophy,0.0001519297359460544,0.0
63.52511,19.285141,international wittgenstein symposium,0.0006024337558187109,0.0
-47.746006,-13.14412,sensaura,0.00039176314442401474,0.0
29.200518,78.353966,c++17,0.0004384244578402413,0.0
1.2052323,-73.97558,ecosystem,0.0005794829169828746,0.0
-32.916668,-17.371376,smartwatch,9.988698733982787e-05,0.0
-17.73119,-60.85541,behavioral genetics,6.095835598277544e-05,0.0
56.531937,5.5540996,branching quantifier,0.00013218782331853723,0.0
29.30552,78.288635,c++ technical report 1,0.0005562594470838196,0.0
-18.71704,-94.38485,website,0.0004041057801038022,0.0
-10.135169,-96.14622,free and open-source software,6.095835598277544e-05,0.0
17.435955,-72.33004,public relations,0.0001863249196403888,0.0
15.039977,2.0848541,data analysis,0.000273699210309093,0.0
-32.35099,-21.218199,health 2.0,0.0004864259489577193,0.0
25.109993,-51.308315,cattell–horn–carroll theory,0.0005439422769212452,0.0
-67.72369,-47.266685,american association for pediatric ophthalmology and strabismus,0.0006305069306503201,0.0
0.47199196,81.02229,amd mobile platform,0.0005911568180242073,0.0
-47.748158,-12.917667,a3d,0.00029778465649296795,0.0
2.7221112,-7.7925205,real-time control system,0.00045584839047473806,0.0
28.783335,-56.070057,collaborative model,0.0002623180961563456,0.0
21.4476,6.616153,algebraic semantics (mathematical logic),0.00024257327932339785,0.0
12.313072,38.277565,partially observable markov decision process,0.00015808256206887027,0.0
55.1863,6.516551,finitist set theory,0.000433162551076683,0.0
-1.6196631,85.90579,cpu cache,0.00037284298490034386,0.0
13.515532,61.77755,quantum information,0.0005714559987662927,0.0
14.380621,60.20711,quantum channel,8.531522713547119e-05,0.0
-7.439173,37.73696,shannon switching game,0.0005448577557159786,0.0
74.89966,-11.750362,glue semantics,0.00034380093921197594,0.0
-20.427715,85.90905,3b20c,0.0001471090876356169,0.0
-36.550663,13.847459,tucker decomposition,8.36574981670979e-05,0.0
49.297737,-24.745514,yahoo search,5.067464753711117e-05,0.0
-70.2223,68.3677,cognitive radio,5.067464753711117e-05,0.0
-62.25079,68.28446,richard hamming,0.00045221222139846837,0.0
5.196978,77.85719,minimal axioms for boolean algebra,5.067464753711117e-05,0.0
1.8792872,77.77356,complex instruction set computer,5.067464753711117e-05,0.0
-66.35248,67.506645,gg45,0.00012044055686196402,0.0
15.956465,61.58526,quantum gate teleportation,7.959648529160253e-05,0.0
15.164042,60.98868,cloud-based quantum computing,0.0006507860108466386,0.0
-7.5445433,36.76601,rate distortion theory,4.188023563867706e-05,0.0
-16.1607,86.118935,history of supercomputing,4.655958313777737e-05,0.0
-91.55792,3.877892,hungarian algorithm,0.00011203953225633117,0.0
-46.264465,-9.48608,audio stream input/output,4.655958313777737e-05,0.0
-44.240997,-47.088646,phantom limb,4.655958313777737e-05,0.0
49.130367,-14.624775,semantic publishing,0.00011409781744943757,0.0
47.775047,-47.73478,remix culture,7.517931051660855e-05,0.0
65.45113,9.858004,curry–howard correspondence,4.655958313777737e-05,0.0
0.18370561,84.92594,multithreading (computer architecture),4.655958313777737e-05,0.0
-5.306209,89.22412,openpower foundation,0.00019789491404012912,0.0
-88.97566,2.108207,graph equation,4.655958313777737e-05,0.0
19.740322,41.68358,focused information criterion,4.655958313777737e-05,0.0
-72.47404,43.98357,correlative light-electron microscopy,3.864720298150751e-05,0.0
-15.365764,86.15266,computer for operations with functions,3.864720298150751e-05,0.0
-90.981865,-0.27776757,ford–fulkerson algorithm,3.864720298150751e-05,0.0
65.432396,9.88322,intuitionistic type theory,5.9270090608097285e-05,0.0
-5.5169153,-3.8514607,mark a. o'neill,0.00013576590175354213,0.0
52.2501,-55.590603,margaret hedstrom,0.00011649487163979619,0.0
-25.09562,-39.354183,emx1,7.782761237337621e-05,0.0
65.46406,9.827468,relevance theory,7.782761237337621e-05,0.0
50.959106,19.115238,thinking outside the box,5.80261775357469e-05,0.0
29.806301,52.21697,rationality,5.80261775357469e-05,0.0
72.50754,-11.656664,donkey pronoun,5.80261775357469e-05,0.0
58.72368,-11.525364,comparison of code generation tools,5.80261775357469e-05,0.0
52.0619,-36.26494,integrational linguistics,5.80261775357469e-05,0.0
-17.121572,-10.872884,chaotic mixing,3.864720298150751e-05,0.0
48.186394,-46.139175,data citation,3.732479932361061e-05,0.0
-22.82479,91.205864,clustered file system,0.0007882701069431617,0.0
-16.705313,-12.05286,swinging atwood's machine,9.177401052242545e-05,0.0
-7.0949373,37.222725,models of communication,4.232279862586224e-05,0.0
56.789738,46.690952,sheffer stroke,4.232279862586224e-05,0.0
-11.700191,88.31485,supercomputing in japan,4.232279862586224e-05,0.0
-17.987438,-9.427851,floris takens,0.0002698176187634436,0.0
-70.00428,68.556335,wireless local loop,7.688050592653349e-05,0.0
0.14453483,84.95985,bubble (computing),3.698658818619779e-05,0.0
77.97898,-11.920727,semiosis,4.3360323675480886e-05,0.0
3.3651383,28.825844,kinetic monte carlo,4.3360323675480886e-05,0.0
28.584375,10.216011,visual analytics,4.3360323675480886e-05,0.0
-16.40218,-40.04644,european brain council,4.3360323675480886e-05,0.0
45.180073,-17.869053,babelnet,4.3360323675480886e-05,0.0
-22.146235,-23.408545,baker's map,4.3360323675480886e-05,0.0
48.07704,-46.04876,file sharing,4.3360323675480886e-05,0.0
56.248993,-43.682972,iso/tc 215,4.3360323675480886e-05,0.0
-93.1928,-1.0735941,intersection graph,4.404886785612494e-05,0.0
13.793366,21.043978,ban (unit),4.404886785612494e-05,0.0
-9.171936,-43.98185,community informatics,4.404886785612494e-05,0.0
-20.852812,46.01601,entscheidungsproblem,4.404886785612494e-05,0.0
2.3430874,76.72765,compressed instruction set,4.404886785612494e-05,0.0
33.193615,77.33255,proofs and refutations,4.404886785612494e-05,0.0
56.561882,-43.573822,iso/iec 38500,4.404886785612494e-05,0.0
11.538393,83.30862,scsi,4.404886785612494e-05,0.0
-87.268524,1.2418646,fan chung,6.99756567920273e-05,0.0
-87.59929,14.636081,thickness (graph theory),9.325265391580159e-05,0.0
-6.5945387,37.59066,computer chess,5.741728222631702e-05,0.0
78.22434,-12.034596,sign relation,5.741728222631702e-05,0.0
-32.040367,1.8538952,inverse depth parametrization,5.741728222631702e-05,0.0
-43.519615,4.088623,algebraic topology,0.00016780402824156427,0.0
14.36242,2.198337,psychometrics,0.00016519958266893726,0.0
-61.918587,74.37867,3gpp2,9.171885744783202e-05,0.0
49.961487,-71.197334,chinese library classification,5.741728222631702e-05,0.0
-87.0946,14.47213,tree-graded space,8.197960635313174e-05,0.0
-62.55451,19.572989,companding,9.785085751000877e-05,0.0
-26.532173,48.30129,biodegradable electronics,5.741728222631702e-05,0.0
1.7138582,-17.780132,planning poker,7.747601120070166e-05,0.0
-85.40352,18.543226,incidence geometry,5.8521098421878196e-05,0.0
2.6336167,56.076923,goal programming,3.814625211257109e-05,0.0
73.44847,-34.7542,mixed language,6.727291306669898e-05,0.0
48.052673,-46.181137,data privacy,4.334942406509426e-05,0.0
65.47026,10.033375,computability logic,4.334942406509426e-05,0.0
25.242243,21.933626,jay forrester,6.750706821806529e-05,0.0
56.46192,-43.623966,asset description metadata schema,4.334942406509426e-05,0.0
16.464296,74.00538,trit (computing),4.334942406509426e-05,0.0
-35.274235,-7.0263867,change ringing,4.334942406509426e-05,0.0
15.7913885,-45.48392,ant mill,6.643051571627669e-05,0.0
-64.46805,-45.46748,pediatric ophthalmology,6.643051571627669e-05,0.0
-44.598858,-46.67699,apperception,4.334942406509426e-05,0.0
-61.280243,-49.169563,far point,0.00027171740998320406,0.0
14.921939,61.325607,matrix mechanics,7.722796988341898e-05,0.0
-23.4094,91.445076,heartbeat private network,4.629267095679522e-05,0.0
-1.3497576,21.370474,wikibooks:control systems/signal flow diagrams,0.00011191510365828385,0.0
63.615364,19.3428,definitions of philosophy,4.629267095679522e-05,0.0
-1.1564941,71.03969,joint test action group,0.0002777410000251323,0.0
1.8764821,77.88864,classic risc pipeline,4.629267095679522e-05,0.0
27.359638,18.737642,feed forward (control),4.629267095679522e-05,0.0
16.357952,74.048615,byte,4.629267095679522e-05,0.0
-26.153072,48.14431,atomtronics,4.629267095679522e-05,0.0
32.509266,23.297287,managerial economics,4.629267095679522e-05,0.0
53.224064,-48.91203,data retention,4.66500254401092e-05,0.0
-51.551086,-39.00258,color vision deficiency,4.66500254401092e-05,0.0
72.8561,16.63953,information research department,4.66500254401092e-05,0.0
1.7666638,16.147802,state space (controls),4.66500254401092e-05,0.0
-22.761858,63.628185,memory hierarchy,4.2425157365056886e-05,0.0
8.577299,23.185335,convex function,4.2425157365056886e-05,0.0
3.1212032,29.35075,sobol sequence,8.326922893541837e-05,0.0
-67.13226,-26.35268,luminance (video),7.104488474388805e-05,0.0
12.429674,-54.347584,echoic memory,4.2425157365056886e-05,0.0
3.0488846,29.236612,dynamic monte carlo method,6.763711749527232e-05,0.0
-66.73414,34.576305,k-space (magnetic resonance imaging),4.2425157365056886e-05,0.0
34.035976,69.69902,logical operator,4.2425157365056886e-05,0.0
-16.335157,-40.256813,peripheral nervous system,4.2425157365056886e-05,0.0
12.997461,-24.516903,fallacy of misplaced concreteness,4.9279797461450757e-05,0.0
83.42903,-38.77854,m-learning,4.9279797461450757e-05,0.0
-24.49625,8.550599,range image segmentation,4.9279797461450757e-05,0.0
-4.53039,-24.713884,susanna siegel,0.00034947713949940476,0.0
82.00325,-35.0191,kura kaupapa māori,0.00017919792519599336,0.0
73.54632,-38.61769,bilingualism (neurology),4.003966425343367e-05,0.0
53.890415,4.2164707,pancreativism,0.00014124520718316932,0.0
72.83261,16.749475,logicomix,0.0004156274742292742,0.0
77.90574,-11.772896,semantics,0.0003591188815106334,0.0
-74.659515,-18.038979,first images of earth from space,0.0006456226230015722,0.0
