X,Y,Z,item,pagerank,chosen
32.315254,4.923668,1.720387,natural landscape,5.5278945258443806e-05,0.0
-0.099654086,-7.0726213,7.9159694,history of artificial intelligence,5.5278945258443806e-05,0.0
17.454477,4.2172494,3.2082655,multilevel monte carlo method,5.5278945258443806e-05,0.0
8.640379,0.32123673,19.649187,quantum decoherence,5.5278945258443806e-05,0.0
17.427881,4.2211123,2.9101994,biology monte carlo method,5.5278945258443806e-05,0.0
9.1599455,-2.7845178,-18.85326,isometric graphics in video games and pixel art,5.3889761189484245e-05,0.0
17.854292,9.147074,5.753275,totrep,5.3889761189484245e-05,0.0
-25.062107,0.3113871,-3.529657,flaming (internet),5.3889761189484245e-05,0.0
-23.908718,7.6261153,5.399296,theories of second-language acquisition,5.3889761189484245e-05,0.0
22.247213,-3.5103095,-10.708261,optical properties of water and ice,5.3889761189484245e-05,0.0
-7.0563407,9.508549,20.473455,modal logic,5.3889761189484245e-05,0.0
2.2289305,13.501168,-2.062638,netocracy,5.3889761189484245e-05,0.0
0.21064462,19.99772,-6.372102,terry stop,4.4969634396153376e-05,0.0
-12.915438,9.082918,18.916626,graph reduction machine,5.503609306195993e-05,0.0
15.678121,6.337953,4.428317,uncertainty quantification,5.503609306195993e-05,0.0
0.20778826,19.783424,-6.3567605,stop-and-frisk in new york city,9.467467230650429e-05,0.0
6.3927436,3.8788729,-17.048622,model based definition,5.503609306195993e-05,0.0
-19.37379,3.1803386,11.62791,auditory feedback,5.503609306195993e-05,0.0
3.0152748,-2.3861,-22.489813,essential matrix,5.503609306195993e-05,0.0
20.590511,-3.058281,-9.812417,standard parasitic exchange format,5.7161943730525656e-05,0.0
6.5758796,-1.7536999,18.568012,functional neuroimaging,5.7161943730525656e-05,0.0
-0.9454221,-4.597408,15.489304,international conference on conceptual modeling,5.7161943730525656e-05,0.0
0.74472666,21.834204,-6.668474,henry louis gates arrest controversy,5.7161943730525656e-05,0.0
-10.140346,21.686146,3.396687,end-user computing,9.332419838633204e-05,0.0
0.7612603,21.73417,-6.624654,driving while black,5.7161943730525656e-05,0.0
5.3320704,18.791712,0.3757467,geolocation software,5.7161943730525656e-05,0.0
9.399184,5.2725825,9.146341,margin classifier,4.958678947189321e-05,0.0
1.0062218,-3.5145345,-14.934608,artificial imagination,0.00011838730536236254,0.0
-13.933052,-16.376036,-7.72061,hyperesthesia,4.958678947189321e-05,0.0
-18.7969,-4.059106,13.858548,ethical intuitionism,4.958678947189321e-05,0.0
-1.5410337,-12.915825,-8.216242,music psychology,4.958678947189321e-05,0.0
-3.2567358,19.667469,16.251919,star schema,4.958678947189321e-05,0.0
-1.1182272,-4.51015,15.141428,scientific modeling,4.958678947189321e-05,0.0
-2.383316,-13.109188,-1.3673139,sensory system,4.958678947189321e-05,0.0
2.1730266,5.360694,-12.071996,resting state fmri,8.773444804859117e-05,0.0
-13.691392,19.067678,-0.7576336,intelligent personal assistant,8.600004137666871e-05,0.0
-8.209547,-7.253099,17.199888,idolatry,4.720983276408339e-05,0.0
3.2000036,5.292118,-17.307123,astroprint,4.720983276408339e-05,0.0
-19.80358,-4.6814466,10.3310995,sensibility,4.720983276408339e-05,0.0
-5.9108644,15.966275,16.890856,theory of relations,5.642488394064354e-05,0.0
-1.6657571,9.588067,19.85777,truth-value link,5.642488394064354e-05,0.0
1.6537963,21.516684,3.900419,present value,5.642488394064354e-05,0.0
-20.082129,-16.36587,-1.4887757,belbic,0.0001162380622691584,0.0
2.7941327,-18.048237,10.086848,instantaneously trained neural networks,5.642488394064354e-05,0.0
-3.0755084,-6.1510963,12.920739,social identity approach,5.642488394064354e-05,0.0
-1.2651734,-24.88565,-8.854379,orbit (anatomy),5.420675459104078e-05,0.0
-5.8079495,15.510739,18.401583,tuple-versioning,5.076554265439103e-05,0.0
1.4735669,-1.2011181,-23.13936,sparse matrix,5.076554265439103e-05,0.0
-22.59024,11.51116,4.7116446,monolingual learners' dictionaries,8.366963560652852e-05,0.0
4.9789686,19.07743,0.070496716,post-click marketing,5.070283507291166e-05,0.0
8.650109,-7.368179,14.206549,beta distribution,8.331116907414069e-05,0.0
17.381762,4.296347,3.0908415,direct simulation monte carlo,5.070283507291166e-05,0.0
19.607716,6.8674474,-14.340729,declarative programming,5.070283507291166e-05,0.0
-6.618178,-26.196726,6.752687,variations of green,5.070283507291166e-05,0.0
-6.2911167,-25.522938,5.8246346,eskimo words for snow,5.070283507291166e-05,0.0
-5.0990696,15.599866,16.818647,codd's theorem,5.070283507291166e-05,0.0
10.852741,-19.481798,12.7968025,calculus of finite differences,5.9480961008479086e-05,0.0
-0.20114097,-26.42007,-8.896285,gland of moll,5.9480961008479086e-05,0.0
-11.709074,-3.013296,20.71768,panarchy (political philosophy),9.523414511187494e-05,0.0
-13.263383,-4.366756,17.466202,tinkerbell effect,5.9480961008479086e-05,0.0
-2.506957,-24.582108,-9.604375,mendelian traits in humans,5.9480961008479086e-05,0.0
-18.73645,-4.076738,13.905147,dual process theory (moral psychology),5.9480961008479086e-05,0.0
-5.058562,15.787593,17.313253,relation composition,5.9480961008479086e-05,0.0
12.788741,-1.1591402,-7.1315694,saturable reactor,5.9480961008479086e-05,0.0
-16.102316,-7.316236,6.972006,"so long, and thanks for all the fish",5.9480961008479086e-05,0.0
-4.179468,3.6441479,26.995987,complement (set theory),5.9480961008479086e-05,0.0
14.363428,-8.642613,-22.63924,merchandising,5.9480961008479086e-05,0.0
8.799993,4.1117,-11.2890835,algorithmics,5.9480961008479086e-05,0.0
-5.667637,16.421509,16.663519,tuple relational calculus,5.9480961008479086e-05,0.0
16.371695,0.5095203,11.667898,asymptotic equipartition property,5.9480961008479086e-05,0.0
2.7564194,7.170805,6.2023106,negative feedback,5.9480961008479086e-05,0.0
8.32707,-22.829823,-1.6296399,pitch detection algorithm,5.9480961008479086e-05,0.0
8.878572,-22.690132,-1.544908,optical autocorrelation,5.9480961008479086e-05,0.0
14.400097,-8.569865,-22.524332,authorship,5.9480961008479086e-05,0.0
13.252845,10.734961,2.9281423,scientific management,5.9480961008479086e-05,0.0
2.6128833,6.126556,-17.397163,limbitless solutions,5.9480961008479086e-05,0.0
4.9929266,11.265522,6.4876876,predator-prey interaction,4.75938902301471e-05,0.0
2.5494535,10.317552,-1.6124927,media intelligence,4.75938902301471e-05,0.0
3.6746514,-16.333035,2.3198972,dynamical system (definition),4.75938902301471e-05,0.0
2.9926417,5.7368383,-17.669283,3d food printing,0.0001104088212658144,0.0
12.064753,-9.428616,-20.857473,ipix,4.75938902301471e-05,0.0
7.174646,13.189415,11.73602,r/k selection theory,4.8531330356903305e-05,0.0
8.601984,-7.188631,-19.069984,digital image editing,4.8531330356903305e-05,0.0
3.1573312,-15.7093725,2.3410738,jürgen moser,4.8531330356903305e-05,0.0
8.804565,-3.018524,-19.261461,graphics,8.846353558535354e-05,0.0
8.685621,3.802495,-11.237408,biomimetics,4.8531330356903305e-05,0.0
8.784517,-22.984995,-1.7679846,fluorescence correlation spectroscopy,4.705758002426074e-05,0.0
-15.133424,10.742101,0.043387394,lemmatization,4.705758002426074e-05,0.0
-5.4833093,-14.651172,12.395841,omega point (tipler),4.705758002426074e-05,0.0
18.033047,-0.1206183,16.657055,relational dependency network,5.522075145885962e-05,0.0
4.5122614,-9.796132,7.174957,stable polynomial,5.522075145885962e-05,0.0
21.459686,-2.1123393,13.377092,coupling from the past,5.522075145885962e-05,0.0
3.4221632,-0.53935444,-9.603951,vibe,5.522075145885962e-05,0.0
20.188662,1.0042828,4.7322693,active inference,5.522075145885962e-05,0.0
1.8613514,-19.346308,12.230711,chaotic scattering,5.522075145885962e-05,0.0
9.513928,18.583202,-10.290839,connectivity integrator,5.522075145885962e-05,0.0
-2.3584733,10.014653,25.673504,heaviside step function,5.522075145885962e-05,0.0
-11.410235,-20.969276,-13.383031,susan r. barry,5.522075145885962e-05,0.0
16.442776,-2.1854055,-0.7475614,regularization by spectral filtering,5.522075145885962e-05,0.0
-0.5576569,9.424057,-19.532623,minimum viable product,5.522075145885962e-05,0.0
-12.00979,-1.5057379,5.2925916,constructivism (psychological school),5.522075145885962e-05,0.0
23.834072,-4.6732574,10.712161,t-symmetry,5.522075145885962e-05,0.0
9.179841,9.011196,-12.15152,mosfet,5.522075145885962e-05,0.0
-1.1941302,8.982335,2.3134544,coccinelle (software),5.522075145885962e-05,0.0
0.5313814,9.233105,-18.931715,simputer,5.522075145885962e-05,0.0
-2.4154096,12.603235,-19.466692,open source software institute,5.522075145885962e-05,0.0
20.054283,0.762305,12.552885,path integral formulation,5.522075145885962e-05,0.0
-10.31345,-6.937523,16.13281,mind projection fallacy,0.00011516976810876626,0.0
-19.384396,-3.6236596,10.4226465,vicarious embarrassment,7.872339012325623e-05,0.0
-5.761839,-19.200241,-11.166521,effects of blue light technology,5.074025866921851e-05,0.0
19.533928,-4.02227,10.329156,counting process,8.629395314301672e-05,0.0
-3.0155115,19.003857,15.97984,comparison of relational database management systems,5.013169848721036e-05,0.0
6.6625094,8.395664,1.5308822,confidence and prediction bands,5.013169848721036e-05,0.0
-16.25187,-7.1278577,-5.0440784,cultural neuroscience,0.00011893221437767969,0.0
24.623587,-1.9178612,-5.582365,ritz method,8.276995972187332e-05,0.0
-18.980156,14.637228,0.36181617,alternating caps,8.629395314301672e-05,0.0
9.337885,5.5778637,8.520072,random subspace method,5.013169848721036e-05,0.0
-11.14545,22.844797,3.8079853,structured programming,5.013169848721036e-05,0.0
-5.7600446,-14.617961,12.68537,rené descartes,5.013169848721036e-05,0.0
15.013736,-12.659618,-1.4863253,universal dielectric response,5.013169848721036e-05,0.0
-12.444006,0.1842012,-8.902848,journal of marketing research,5.013169848721036e-05,0.0
-9.81343,-12.850471,-1.6544669,rotational symmetry,5.013169848721036e-05,0.0
-15.752939,11.396154,8.789912,plain english,5.013169848721036e-05,0.0
4.9833074,-10.676962,6.676169,non-random two-liquid model,5.013169848721036e-05,0.0
-15.6819725,-3.067313,-20.22288,issue-based information system,4.934453992430002e-05,0.0
20.465162,2.9804525,7.068202,non-convexity (economics),0.00012144110149652289,0.0
-6.1839666,-14.496727,13.352326,zhuang zhou,4.934453992430002e-05,0.0
10.56182,10.874047,12.510898,scientific computing,4.934453992430002e-05,0.0
-21.661879,13.713071,8.225103,language revival,4.934453992430002e-05,0.0
-5.6444087,2.2879322,14.054176,new riddle of induction,4.934453992430002e-05,0.0
6.0683527,16.881647,2.776792,embedded analytics,4.721626463552239e-05,0.0
-0.3017483,-21.143444,-6.682008,desensitization (psychology),4.721626463552239e-05,0.0
12.125273,-4.216402,-10.088705,wheatstone bridge,0.00010314171740519503,0.0
1.6921892,4.614667,-11.648732,aidoc,4.721626463552239e-05,0.0
-12.75912,-12.944314,16.015404,op art,4.721626463552239e-05,0.0
-1.3801545,15.413583,8.1641445,metaprogramming,9.435246042868236e-05,0.0
8.609565,6.0247216,3.5507524,construct validity,4.721626463552239e-05,0.0
-15.696074,-3.0319266,-20.217617,notetaking,9.435246042868236e-05,0.0
12.13359,-4.244874,-10.1009655,current divider,9.435246042868236e-05,0.0
12.094579,-4.178845,-10.137841,topology (electrical circuits),0.00046971983717119327,0.0
-24.886604,-11.678524,-3.9995918,ecosemiotics,4.721626463552239e-05,0.0
16.444176,10.12716,11.785256,optional stopping theorem,4.721626463552239e-05,0.0
-6.5606275,-20.111958,7.4058685,mental disorder,4.721626463552239e-05,0.0
-2.274957,20.684374,-0.92437744,andré-michel guerry,9.435246042868236e-05,0.0
-9.187248,-0.83067364,-4.50181,neurodevelopment,5.016162572064428e-05,0.0
-10.330118,-12.234835,16.088223,indirect realism,5.016162572064428e-05,0.0
-9.669211,1.1453135,-6.154684,evolutionary biology,5.016162572064428e-05,0.0
-9.920681,-15.788937,-2.1407213,the crooked house,5.016162572064428e-05,0.0
14.860279,11.464491,13.490021,hazard ratio,5.016162572064428e-05,0.0
-6.0901585,-3.6762018,8.7912245,implicit learning,5.016162572064428e-05,0.0
7.2308445,13.682361,11.8635645,log-likelihood ratio,5.016162572064428e-05,0.0
-10.768769,-13.084133,3.3101826,visual routine,5.016162572064428e-05,0.0
1.2357845,-20.831528,13.095455,ill-posedness,5.016162572064428e-05,0.0
7.131419,13.477067,12.06528,logistic distribution,5.016162572064428e-05,0.0
16.507086,-11.754232,-1.2590712,linear response function,5.016162572064428e-05,0.0
-0.37810415,-1.9646916,9.388163,integrative level,0.0012206866143193158,0.0
-14.912092,5.539334,14.919926,pragmatics,4.8391646852203614e-05,0.0
-0.40609032,-1.7577869,9.356033,educational assessment,4.8391646852203614e-05,0.0
1.7811165,14.069669,-1.9794505,complex network,4.8391646852203614e-05,0.0
-7.2549124,6.249748,8.128711,thought,5.718971355210244e-05,0.0
16.265753,-11.95284,-1.3261392,duhamel's principle,5.718971355210244e-05,0.0
-15.474968,11.011328,8.5468025,plain language,5.718971355210244e-05,0.0
-3.7695482,-26.46055,-0.6055918,telecine,5.718971355210244e-05,0.0
-8.247741,13.326838,-0.5583043,smart tag (microsoft),5.718971355210244e-05,0.0
-6.414026,-22.643648,-3.0485923,rgba color model,5.718971355210244e-05,0.0
7.1009026,-23.026628,-4.102981,covariance and correlation,5.718971355210244e-05,0.0
-13.998159,-21.473434,-5.972954,lethologica,5.718971355210244e-05,0.0
11.313632,6.0926948,-16.497746,quantitative structure-activity relationship,9.020142901489265e-05,0.0
-19.92173,-12.56546,8.593371,feldenkrais method,5.718971355210244e-05,0.0
7.9200644,19.989193,18.123278,theories of poverty,5.718971355210244e-05,0.0
7.769885,20.565283,18.340086,feminization of poverty,5.718971355210244e-05,0.0
9.847704,18.165878,20.402815,abuse,5.718971355210244e-05,0.0
-1.4814051,14.677179,3.9443398,comparison of open source configuration management software,5.042745743811881e-05,0.0
-9.51884,-5.1202283,5.6898594,copycat (software),5.042745743811881e-05,0.0
24.773106,-7.0484943,4.517532,richardson extrapolation,7.649832723028601e-05,0.0
-13.375555,-6.519352,2.007109,intertrial priming,5.042745743811881e-05,0.0
-24.083155,-8.711401,-7.312734,gaianism,5.042745743811881e-05,0.0
3.6705337,12.987993,20.99407,wu wei,5.042745743811881e-05,0.0
25.382338,-7.144817,4.6034675,secant method,5.042745743811881e-05,0.0
8.952603,14.572278,-3.2902722,big data maturity model,5.042745743811881e-05,0.0
5.0411544,-10.374925,-20.51491,holographic universe,5.042745743811881e-05,0.0
-7.275671,-14.444521,15.4363,cartesian doubt,5.042745743811881e-05,0.0
0.2792061,3.96759,6.902489,five whys,5.042745743811881e-05,0.0
20.32764,0.31901717,5.4561996,jmodelica.org,5.042745743811881e-05,0.0
6.427803,-8.761852,-19.627892,digital architect,5.020580762268521e-05,0.0
9.238041,0.38968533,19.090534,von neumann entropy,5.020580762268521e-05,0.0
16.536434,-2.218787,-0.7860493,regularized least squares,7.9984216291542e-05,0.0
-1.9642687,15.052635,6.626222,metadata standards,7.9984216291542e-05,0.0
-6.178616,-1.97166,-26.909489,smart shoe,5.292289893939892e-05,0.0
-12.75867,-9.703263,10.23986,principle of locality,5.292289893939892e-05,0.0
-19.719973,-5.1888156,-3.4558563,affect control theory,5.292289893939892e-05,0.0
-20.820713,-12.912826,8.791639,julian jaynes,5.292289893939892e-05,0.0
-19.38952,-4.276992,10.938686,digital empathy,5.292289893939892e-05,0.0
8.501913,6.0488286,4.0130873,validity scale,5.292289893939892e-05,0.0
10.824377,-19.502014,12.796949,discrete mathematics,5.292289893939892e-05,0.0
-0.03767392,-1.8931592,6.837486,swot analysis,5.691955713103064e-05,0.0
-22.381489,7.5634494,6.944076,non-native speech database,5.691955713103064e-05,0.0
-19.302797,-12.237095,8.280563,self-consciousness,5.691955713103064e-05,0.0
-4.6076407,-7.3161197,12.234921,ego death,5.691955713103064e-05,0.0
1.5535034,9.1136875,16.349277,law of excluded middle,5.691955713103064e-05,0.0
-4.4318633,6.283077,23.806843,main contention,5.691955713103064e-05,0.0
-3.5014942,-6.9374094,14.615664,paul mckenna,5.691955713103064e-05,0.0
9.973206,-20.927876,-1.719153,television standards conversion,9.50672157077286e-05,0.0
-4.573805,-7.27289,12.20408,inscape (visual art),5.4573219075972214e-05,0.0
-19.77439,-12.705937,8.517666,autonomic computing,5.4573219075972214e-05,0.0
0.4951628,9.154291,-19.217367,hardwarex,8.890802201849693e-05,0.0
-4.5838203,-7.2968535,12.188434,reincarnation,5.4573219075972214e-05,0.0
-5.033911,6.58586,6.270279,creative problem-solving,5.001271999471766e-05,0.0
5.8608923,0.65202034,26.084143,function composition,8.074841328249047e-05,0.0
-2.2490206,20.685827,-0.8783608,trulia,5.001271999471766e-05,0.0
-2.9056385,9.703122,23.944275,free variables and bound variables,7.979112866357446e-05,0.0
-16.660389,-10.71746,11.804975,science,5.001271999471766e-05,0.0
3.063399,5.084272,-17.650923,makerbot industries,5.001271999471766e-05,0.0
-7.057934,17.902502,-10.718229,document management,5.001271999471766e-05,0.0
-3.7070012,20.910086,0.38827112,sequal framework,0.00011146879204727076,0.0
13.833796,16.363503,-9.482094,arm big.little,6.08986305900658e-05,0.0
-6.375309,12.478066,19.96777,large cardinal property,5.434627645072543e-05,0.0
-13.907078,-0.20957442,6.462185,usage-based models of language,9.24939350274234e-05,0.0
-8.898034,15.929612,10.327045,amazon alexa,5.434627645072543e-05,0.0
-2.4249966,15.030877,5.2313204,style guide,5.434627645072543e-05,0.0
6.2566533,5.9297175,26.229065,fan-in,5.587427976017328e-05,0.0
5.4485526,-17.197803,-17.497475,national lidar dataset,5.587427976017328e-05,0.0
-8.360992,-1.3947,-18.37253,topology,9.021415549741331e-05,0.0
-8.964256,13.569575,8.921599,twitterbot,5.587427976017328e-05,0.0
18.771801,-7.2390122,-13.273796,michael faraday,5.587427976017328e-05,0.0
19.572792,-6.9072566,-13.737,oliver heaviside,5.587427976017328e-05,0.0
-12.973944,9.101825,19.086409,fixed point combinator,9.021415549741331e-05,0.0
5.997045,18.711578,0.82305807,online video analytics,5.587427976017328e-05,0.0
15.633583,-3.8152525,9.947965,pairwise independence,5.587427976017328e-05,0.0
6.527596,-23.035273,-4.1209536,intraclass correlation,5.587427976017328e-05,0.0
15.579925,-3.7223148,10.056546,balance of probabilities,5.587427976017328e-05,0.0
-5.3268104,11.875194,20.110174,reductio ad absurdum,5.587427976017328e-05,0.0
12.94963,11.70866,2.7069156,optimal maintenance,5.587427976017328e-05,0.0
19.655325,0.003893602,18.801485,autoassociative memory,5.587427976017328e-05,0.0
-3.5386312,19.261087,16.02105,online transaction processing,5.587427976017328e-05,0.0
10.667249,-0.66221595,-15.434991,analog circuit,5.587427976017328e-05,0.0
18.796955,-6.89119,-12.488359,laser,5.587427976017328e-05,0.0
7.091334,-24.017822,-3.989417,lift (data mining),5.587427976017328e-05,0.0
18.015018,0.6078843,19.094048,annni model,5.587427976017328e-05,0.0
5.0574913,18.387146,-0.659899,web traffic generation model,5.587427976017328e-05,0.0
5.617609,-16.749117,-18.15167,ground truth,5.587427976017328e-05,0.0
9.069671,-18.055325,-3.3079758,noise spectral density,5.587427976017328e-05,0.0
7.153688,13.055728,16.517302,nineteen eighty-four,5.587427976017328e-05,0.0
0.4080177,-21.86007,12.635268,bifurcation theory,5.587427976017328e-05,0.0
-5.176601,4.4407525,13.805221,example-based machine translation,5.587427976017328e-05,0.0
3.6068535,12.9171,21.004532,not even wrong,5.587427976017328e-05,0.0
2.4530694,8.656998,16.6264,show election,5.673902172324424e-05,0.0
2.7254186,4.775272,14.739449,expert system,5.673902172324424e-05,0.0
1.1591493,8.516147,16.853746,straw man,5.673902172324424e-05,0.0
5.137584,-16.725594,-11.461003,extrapolation domain analysis,8.651743039210105e-05,0.0
17.58736,-10.934557,-3.6236455,circle of confusion,8.48436864848656e-05,0.0
-1.7237158,-13.159547,-1.4645149,neural substrate,5.673902172324424e-05,0.0
22.585789,10.94903,-1.1946175,computational science,5.673902172324424e-05,0.0
5.3775444,1.5858717,24.919285,computational problem,5.673902172324424e-05,0.0
1.6475464,7.866013,16.664303,rogerian argument,5.673902172324424e-05,0.0
1.6535147,8.034566,16.359514,lewis' trilemma,5.673902172324424e-05,0.0
15.634051,-3.7066936,9.93186,probability density function,5.673902172324424e-05,0.0
-6.1044703,-13.800358,12.77159,virtual reality simulator,5.673902172324424e-05,0.0
2.2455337,8.188251,8.840467,latching relay,5.673902172324424e-05,0.0
9.766885,15.36923,20.275679,timelike,5.673902172324424e-05,0.0
-13.726694,8.622217,4.496127,michael halliday,5.673902172324424e-05,0.0
-13.726288,8.593561,4.506446,mary j. schleppegrell,8.747471501101707e-05,0.0
1.0965949,1.6691958,10.327736,decision-making,5.673902172324424e-05,0.0
1.0910327,1.676373,10.333372,decision-making paradox,5.673902172324424e-05,0.0
4.931864,9.36407,-0.08295694,linguistics and the book of mormon,6.247914901605732e-05,0.0
-10.294709,-9.9410515,5.8369555,philosophy of self,6.247914901605732e-05,0.0
-8.452498,-1.6762544,-18.324886,fiduciary marker,6.247914901605732e-05,0.0
-18.785553,3.7762456,4.3669567,communicative disorders assistant,6.247914901605732e-05,0.0
6.233403,15.910276,3.0947638,predictive engineering analytics,6.247914901605732e-05,0.0
-17.745613,5.082746,3.9113848,stylistics (linguistics),6.247914901605732e-05,0.0
3.6809099,-8.179276,-0.08629303,learning vector quantization,5.573145102406834e-05,0.0
-2.0614638,-9.055157,-16.033049,beetlecam,5.573145102406834e-05,0.0
11.576622,-9.890109,5.7925043,laplace distribution,5.573145102406834e-05,0.0
11.685457,-6.960619,0.7630082,optics algorithm,5.573145102406834e-05,0.0
-7.17683,11.146691,-9.41776,les lieux de mémoire,5.573145102406834e-05,0.0
17.041702,21.067911,-2.6523943,peripheral dma controller,5.573145102406834e-05,0.0
-11.282216,-16.118378,0.9799552,figure–ground (perception),9.4137926871487e-05,0.0
6.6594896,-16.55001,-1.81436,tremor,5.5929840333399965e-05,0.0
11.583619,23.457184,-4.685632,harvard architecture,5.5929840333399965e-05,0.0
-5.50954,5.2920055,-18.016453,automotive navigation system,5.5929840333399965e-05,0.0
-16.918446,5.3020444,-9.76597,unconference,5.447899038660815e-05,0.0
15.37718,20.895067,-2.9456315,blitter,5.447899038660815e-05,0.0
-10.364035,-13.922841,-3.957113,microbarom,5.447899038660815e-05,0.0
-20.294909,8.070207,-7.3776217,organizational memory system,5.447899038660815e-05,0.0
7.2513776,-3.5420883,-6.649748,gradient,5.447899038660815e-05,0.0
-22.514803,16.8144,-6.7057657,libraries and librarians in fiction,5.447899038660815e-05,0.0
-5.242561,23.210056,1.793751,systems development life cycle,5.447899038660815e-05,0.0
-10.542631,-13.676052,-3.9742029,helmholtz resonance,5.447899038660815e-05,0.0
12.657142,13.875079,-13.973756,x86 instruction listings,5.447899038660815e-05,0.0
-22.071033,4.4434714,-2.841761,symbolic capital,5.447899038660815e-05,0.0
0.08221014,12.957885,-11.248175,progress in artificial intelligence,5.447899038660815e-05,0.0
12.990818,22.519583,-3.8719752,fata (hard drive),5.447899038660815e-05,0.0
17.418177,-0.044851437,16.791914,constraint composite graph,5.447899038660815e-05,0.0
-0.47211343,-23.097338,-7.843009,retina,5.447899038660815e-05,0.0
-4.992419,-6.316832,-19.813065,claytronics,5.447899038660815e-05,0.0
0.89206046,17.775904,-7.528514,qualitative research in criminology,5.447899038660815e-05,0.0
8.750342,14.6838455,-3.3214395,big memory,5.447899038660815e-05,0.0
-2.4774437,-24.591194,-9.560475,human skin color,5.447899038660815e-05,0.0
12.182571,5.347801,-7.9266825,software development,5.447899038660815e-05,0.0
22.831322,14.740986,3.1141198,computer-aided proof,5.1863240223221335e-05,0.0
-12.44217,0.8582357,-9.399617,a/b testing,7.913596275768409e-05,0.0
11.872422,4.492903,-8.328379,computer network,5.1863240223221335e-05,0.0
-8.502,-9.169104,-9.180188,temporal light artefacts,5.1863240223221335e-05,0.0
16.558353,6.9349947,-19.897951,bullet (software),5.1863240223221335e-05,0.0
-5.742122,12.25364,-8.770029,trustworthy repositories audit & certification,8.560888652125224e-05,0.0
-17.08863,-2.778425,-19.808044,electronic organizer,5.1863240223221335e-05,0.0
-22.159843,16.069742,-7.2500916,green library,5.621599663138411e-05,0.0
-10.193773,-2.5691943,-25.334612,eudranet,5.621599663138411e-05,0.0
19.253933,16.915272,-10.908322,power architecture platform reference,5.621599663138411e-05,0.0
-0.7166955,-6.1234684,-20.825323,cinematic techniques,0.0002163753361346667,0.0
1.4827375,-14.6455765,0.5631752,thetahealing,0.0005662669191135447,0.0
2.610032,-6.502453,-4.633628,image quantization,0.00017654586391131825,0.0
-13.05757,10.083782,-13.592296,social organization,0.00035067097443537893,0.0
-23.649519,-8.76237,-8.112212,anthropogenic metabolism,8.421091828721138e-05,0.0
-3.1250896,4.7231913,5.225106,low-information rationality,0.00042640174534284677,0.0
-24.226881,-8.971107,-7.698764,scale (analytical tool),5.5671023062679265e-05,0.0
2.5377126,3.3321261,-10.879844,robot-assisted surgery,5.5671023062679265e-05,0.0
1.9041213,-13.884714,4.43326,complex systems,5.5671023062679265e-05,0.0
14.829547,22.279554,0.6005213,select (unix),5.5671023062679265e-05,0.0
-14.284881,-6.6508,-4.007714,niko tinbergen,9.000582600520399e-05,0.0
12.835422,-19.340757,-10.888679,acoustic metamaterials,5.5671023062679265e-05,0.0
-5.047115,10.305214,-5.4891796,fake news website,5.5671023062679265e-05,0.0
3.0031946,3.8172116,1.6971709,univariate analysis,5.5671023062679265e-05,0.0
2.7245743,4.4169436,1.6070081,rv coefficient,5.5671023062679265e-05,0.0
7.809717,1.7687453,19.970907,adiabatic quantum computation,5.5671023062679265e-05,0.0
13.146743,-18.467852,-10.452536,david r. smith (physicist),5.5671023062679265e-05,0.0
12.734552,-18.794716,-9.752146,vladimir shalaev,5.5671023062679265e-05,0.0
-21.234215,8.728407,-7.6837635,information technology management,5.5671023062679265e-05,0.0
6.549742,-1.5374957,9.509321,detection theory,5.5671023062679265e-05,0.0
18.670732,17.275375,3.5120218,language primitive,5.5671023062679265e-05,0.0
2.2474384,14.924671,-9.545712,donotpay,5.5671023062679265e-05,0.0
18.218542,20.597624,-1.6452844,gcos (operating system),5.5671023062679265e-05,0.0
1.5691612,-13.610166,22.686527,benny sudakov,5.5671023062679265e-05,0.0
-5.284322,23.04949,1.7962456,software development effort estimation,5.5671023062679265e-05,0.0
-6.7239833,-23.681265,-12.90717,optometric extension program,5.5671023062679265e-05,0.0
16.391298,17.64679,-4.1389256,input/output base address,5.185816742850604e-05,0.0
5.876414,13.745504,13.711069,multiple discovery,5.185816742850604e-05,0.0
-6.506795,6.5476594,-20.24304,stanley (vehicle),5.185816742850604e-05,0.0
8.944692,10.449275,-23.550873,videotoolbox,5.185816742850604e-05,0.0
-22.007942,4.9877462,-2.5193243,veblen good,8.659712558955544e-05,0.0
-11.07884,-14.955412,-13.9606695,saccadic masking,7.700711487400262e-05,0.0
17.861248,13.993682,13.904248,european medicines agency,0.00011439779805948775,0.0
13.430735,-11.452038,11.782963,scalable video coding,5.056624397133381e-05,0.0
11.043026,-16.250917,-5.083529,schwartz space,5.056624397133381e-05,0.0
12.512744,-12.236292,6.211307,tweedie distribution,5.056624397133381e-05,0.0
12.4384575,-12.6319895,6.3921237,full width at half maximum,8.122323417802889e-05,0.0
11.582824,-9.910861,5.808654,stable process,8.122323417802889e-05,0.0
-19.465,-5.218838,-3.5590897,affect measures,5.056624397133381e-05,0.0
-6.08072,-6.910996,-6.0686126,3d xpoint,5.056624397133381e-05,0.0
10.46825,-16.454447,-5.1047835,generalized fourier series,8.919160857697668e-05,0.0
-5.7367926,2.0590615,14.346929,marcus hutter,5.2075517425076234e-05,0.0
16.68486,-0.10204457,5.010521,covariance intersection,8.919160857697668e-05,0.0
-13.574891,-16.526358,4.023468,james j. gibson,5.2075517425076234e-05,0.0
